stdev_period,stdevF0,stdev_mfcc_7,mean_slope_Mel,mean_harmony,first_mean_harmony,Jitter_loc_h_a,localShimmer_h_a,localdbShimmer_h_a,apq3Shimmer_h_a,aqpq5Shimmer_h_a,ddaShimmer_h_a,mean_slope_Mel_h_a,mean_harmony_h_a,first_mean_harmony_h_a,Jitter_rap_lhl_a,localdbShimmer_lhl_a,mean_mfcc_2_lhl_a,mean_mfcc_7_lhl_a,stdev_mfcc_2_lhl_a,stdev_onset_env_lhl_a,stdev_pitches_lhl_a,meanF0_n_a,mean_mfcc_2_n_a,mean_mfcc_8_n_a,lpc1_n_a,mean_slope_Mel_n_a,pitch_quantile_n_a,Spec_Power_2_n_a,mean_harmony_n_a,Jitter_loci_features,apq11Shimmeri_features,mean_magnitudesi_features,mean_chroma_4i_features,sd_chroma_4i_features,mean_slope_Hzi_features,mean_slope_Meli_features,mean_mfcc_6_h_i,mean_magnitudes_h_i,mean_slope_Hz_h_i,mean_mfcc_9_lhl_i,mean_magnitudes_lhl_i,mean_harmony_lhl_i,first_mean_harmony_lhl_i,mean_chroma_0_n_i,mean_slope_Mel_n_i,stdev_periodu_features,mean_mfcc_4u_features,mean_slope_Hzu_features,mean_slope_Melu_features,mean_slope_Mel_h_u,mean_mfcc_4_lhl_u,mean_onset_env_lhl_u,sd_mfcc_delta_5_lhl_u,sd_mfcc_delta_10_lhl_u,stdev_mfcc_10_lhl_u,stdev_period_n_u,mean_slope_Hz_n_u,mean_slope_Mel_n_u,hnrphrase_features,num_periodsphrase_features,mean_mfcc_2phrase_features,mean_mfcc_delta_3phrase_features,mean_mfcc_delta_4phrase_features,mean_fcc_delta_11phrase_features,stdev_mfcc_2phrase_features,stdev_onset_envphrase_features,max_rmsphrase_features,min_rmsphrase_features,sd_mfcc_delta_2phrase_features,sd_mfcc_delta_3phrase_features,sd_mfcc_delta_7phrase_features,high_indexphrase_features,Spec_Power_1phrase_features,Spec_Power_2phrase_features,Spec_Power_3phrase_features,CPPSphrase_features,mean_autocorrelationphrase_features,LSF_0,spectral_flux_stda_lhl,spectral_spread_meana_lhl,LSF_0a_lhl,spectral_spread_meani_n,shannon_entropy_slidingwindow_first_derivative_stdi_n,spectral_slope_meani_l,f2i_l,spectral_skewness_meani_h,spectral_kurtosis_meani_h,crest_factor_meanu_n,ppeu_l,spectral_slope_std_phrases,spectral_flux_mean_phrases,spectral_flux_std_phrases,spectral_flux_first_derivative_mean_phrases,spectral_entropy_first_derivative_std_phrases,spectral_spread_mean_phrases,spectral_skewness_first_derivative_std_phrases,spectral_kurtosis_first_derivative_std_phrases,spectral_flatness_std_phrases,spectral_rolloff_std_phrases,ppe_phrases,LPC_4_phrases,kurtosis_slidingwindow_first_derivative_mean_phrases,shannon_entropy_slidingwindow_first_derivative_mean_phrases
8.50E-05,3.565096553,3.59765029,56.35399282,17.52195555,17.31315289,0.003481793,0.033118294,0.282901349,0.016098535,0.018731161,0.048295604,53.34540624,20.84423267,20.36198693,0.002726605,0.391501262,-6.217160702,22.53621483,8.121109962,0.325433075,62.29003525,208.6104088,-6.217160702,3.703131914,-1.520926356,56.35399282,177.033098,0.560352907,17.52195555,0.008636049,0.030148487,0.104052946,0.52586329,0.22328645,61.59784372,47.05311341,-22.06538391,0.107916102,60.58473659,-26.18234825,0.177377865,29.66881534,29.48202779,0.003779861,41.81973668,0.000103127,-15.83464813,61.88686607,46.57274605,27.32880972,-24.54814339,1.05255878,0.97460258,1.244966388,8.061224937,2.81E-05,46.43226129,33.374822,0.000124057,263,43.03842926,-0.183616698,0.474666506,-0.123780057,23.29278564,1.952644467,0.491076589,0.0085213,4.254821777,5.046138287,3.027117491,69,7.04E-07,0.489576903,0.000310042,9.303200805,1.18E-07,0.09205957,0.00894453,3088.083183,0.09205957,3038.131163,12.28506774,-0.001734903,2381.843668,0.00156914,-2.994572645,1.283069253,-33.12418078,0.002591417,0.056107592,0.038289834,3.27E-05,0.363660216,2930.561016,0.000421382,0.003596712,0.009259523,3162.611907,5.815274742,0.720227242,0.091617852,-0.045033007
0.000441765,16.82822532,4.043543816,177.8169137,9.757949423,9.407730063,0.04007718,0.152982803,1.372383894,0.081998175,0.099991733,0.245994524,414.1635194,6.044541156,3.587981911,0.027789096,1.405706905,-33.88359833,26.39488792,10.09202194,0.757486463,253.2206268,260.0129054,-29.9132576,-19.93148232,-0.788289487,464.4827935,113.3732064,0.050557503,-0.414918701,0.025494201,0.048918655,0.051646359,0.238510683,0.145005867,618.8877345,374.7481379,-39.10421371,0.071049005,1010.948331,-5.593948364,0.086874463,0.215708248,0.102289319,0.100598253,380.934668,0.001220348,-25.2016468,2219.907096,1251.83379,883.3814273,-25.2016468,0.959326625,0.745123804,1.564567208,6.987447739,0.001015239,2287.712935,1417.094934,0.000315,452,24.39530945,-0.24645555,-0.009045642,-0.209574521,29.98882294,3.182968616,0.253005385,0.00263105,5.513057232,5.362433434,1.766592979,128,0.002914133,0.003305855,0.003329575,6.358947972,6.00E-06,0.223605496,0.024107182,5489.131312,0.177191018,5108.366379,23.16272979,-0.000831324,2519.268318,0.001155667,-2.996297385,3.047286749,,0.001481706,0.029723905,0.022136098,1.97E-05,0.402958304,5130.936505,0.000358007,0.001424943,0.01775207,3148.422433,0.814763388,0.017201196,0.019205056,-0.000685279
7.08E-05,1.900716613,6.822296143,29.89977872,30.19494091,30.2845417,0.004552087,0.038004463,0.352379449,0.020556507,0.023796932,0.061669522,30.20279905,21.32300371,22.69943014,0.005591085,1.443751798,-33.24724579,10.78166676,10.43918514,1.053024292,130.7000427,210.1532726,-27.29293823,-25.71642303,-2.230662346,30.20279905,177.74767,0.36846382,21.32300371,0.00455133,0.022996527,0.079436451,0.012147264,0.008546007,59.23215939,42.4983504,-7.653896809,0.088969953,51.24325341,-2.281047583,0.079436451,23.66029591,21.73071708,0.01156313,42.4983504,5.14E-05,-26.9670105,27.88699945,21.38280068,199.1395373,-34.05515289,0.895199835,0.977641165,0.650289178,4.871403217,0.000158128,80.8045411,57.51143013,0.000295367,229,20.20708275,0.428735763,0.195222571,-0.210995689,31.66870499,2.605256796,0.148328438,0.002457646,5.991054058,4.835291386,1.472454906,71,0.002501984,0.804600943,0.000255356,11.79180675,8.48E-06,0.121464905,0.013408693,2004.684706,0.114754494,3255.096413,4.659097984,-0.001588049,3021.414123,0.002207403,-2.992137257,1.987965822,-589.714508,0.000929158,0.014569096,0.011065724,8.40E-06,0.315126836,2901.764432,0.000559712,0.005250999,0.012027453,3715.306824,-1.228234731,0.655133426,-0.016682078,-0.005244101
2.42E-05,1.162974201,2.859188318,24.86557114,25.75203085,25.71668291,0.002874108,0.029992435,0.259440366,0.01682239,0.019487929,0.05046717,17.30505565,22.79183674,22.63643658,0.001594597,0.182100677,-57.26793671,-14.90777206,18.78009605,0.65379709,67.10504913,253.008165,-39.96179199,-19.5283699,-2.349611044,24.39831782,208.1616033,0.207468383,23.6441506,0.002844796,0.016249305,0.155485645,0.003841972,0.009172433,34.14446365,24.0953997,25.45193863,0.167442873,47.49624535,-16.72316742,0.157223135,26.46933466,26.11466084,0.989898026,23.08914969,6.11E-05,-4.657895565,48.20601178,33.63491361,19.63479627,-32.15667725,1.094049931,2.054433584,1.937467456,8.826282501,3.20E-05,36.88359246,24.91998387,3.40E-05,323,20.78096771,0.41164425,0.742834449,-0.347585797,29.36032486,1.92674458,0.286836863,0.002309919,4.923287392,5.38914156,2.487980604,114,0.001536724,0.052546421,0.008291012,10.58230478,2.55E-08,0.095223134,0.018637104,2052.110576,0.092022454,3492.816344,6.761658505,-0.002548757,3225.561126,0.001976902,-2.993451692,1.658300161,-423.096125,0.001286272,0.02817397,0.024467094,8.96E-05,0.423507363,2904.73082,0.0007494,0.007568057,0.007960377,3734.209294,-12.66760609,0.719793975,-0.007186747,0.008372652
0.000162463,1.322982204,5.789138794,19.44580042,22.55662318,22.92468935,0.003003443,0.018655864,0.164687141,0.010104329,0.011707172,0.030312986,20.60170645,30.17159975,29.52074265,0.00147035,0.345898843,-12.07871914,18.40624809,14.13665199,0.605188489,81.99917603,112.8710772,-1.584936023,-9.689655304,-2.023892403,21.01457917,102.7821069,0.0349197,27.75691809,0.003653207,0.020594074,0.062679678,0.086754717,0.026612053,25.90798381,22.17623163,-11.25794601,0.138591394,31.53729051,-9.40915966,0.130249947,23.1594452,21.2278276,0.083079785,30.04509165,0.000298626,-1.540351748,32.02500141,27.29257821,25.45828415,-1.354934573,1.080938816,1.555614471,0.825098634,5.119065285,0.000131188,28.38861024,23.54037488,0.000246141,141,26.4759903,0.148001954,0.346089453,-0.103754953,26.63498878,1.962072492,0.26004979,0.001587427,4.750448704,4.224547863,2.818648577,45,0.000122015,0.36393944,5.37E-05,13.72886398,3.15E-06,0.092499119,0.039564312,1716.842111,0.088730866,2681.132427,10.51344331,-0.001413754,2556.144693,0.003104874,-2.984659494,2.137905598,-341.3041412,0.00165971,0.017907843,0.016356582,8.88E-06,0.272472858,2716.564104,0.000545634,0.005026222,0.005514198,3222.864538,-5.3678438,0.608921945,-0.002613227,-0.000249832
0.000354811,4.519193474,4.865538597,93.05486299,6.838742716,5.717472906,0.023703666,0.098782512,0.973886495,0.053741288,0.072695796,0.161223865,115.1966437,7.656611534,8.252208641,0.010519051,1.089319843,18.39196587,20.75374222,4.822859764,0.536052942,110.2602158,130.3528744,11.38536835,4.926268101,-1.408635139,71.17804451,115.6736869,0.047478021,6.826017187,0.008769169,0.042854521,0.108845994,0.017242024,0.016590007,61.5183098,50.64982524,-32.53920746,0.127630964,79.28033619,5.684617519,0.16641067,12.38047897,12.00484087,0.994672239,35.1041089,0.000246717,-6.89515686,90.59794107,74.71043267,129.3723592,-17.78195953,0.803626537,1.714114189,1.104287028,5.136031628,0.000132646,64.00354575,51.76160742,0.000276181,190,33.85247803,-0.310305446,0.403318584,0.068588138,18.46039581,1.670099378,0.306045681,0.006884109,2.740566969,3.570738077,2.61555171,67,0.000688992,0.980585571,2.33E-05,8.625703453,1.38E-06,0.099363661,0.018309595,3213.567327,0.115438803,3702.698882,5.279655512,-0.002748943,2386.593259,0.00139274,-2.994984963,2.437286615,-196.6460007,0.002165263,0.038767926,0.026500976,0.000101763,0.168673843,3725.682354,0.000191336,0.000981721,0.005535115,1626.575191,0.228908631,0.463967592,0.010437996,-0.001667108
5.45E-05,1.918883383,2.347107887,33.63381902,24.00700424,23.14204997,0.007648413,0.023464601,0.20507584,0.013834563,0.013573534,0.04150369,45.86777459,24.4693424,24.50711818,0.002012932,0.194613587,-10.80528545,-6.259549618,20.23034859,0.865059257,66.61374664,106.5941471,-17.39482307,-3.730311155,-1.737910867,30.01012385,97.50755883,0.330257157,19.63208788,0.002394704,0.019913069,0.148327827,0.001467206,0.002284192,50.58549138,37.39896545,13.50004578,0.187068045,58.51310978,-4.125907898,0.172016844,26.77877667,26.31787558,0.003338955,32.24419202,7.73E-05,-4.930986881,37.23707105,27.41075636,40.44793073,-17.66195297,1.0766927,1.610070586,1.323706388,9.021912575,5.00E-05,50.98706677,36.59535253,0.000207009,251,44.83557129,0.792548776,0.827508569,-0.382537752,22.61938286,2.13191843,0.313676685,0.006819369,4.535267353,5.207640648,2.430079937,95,0.00666681,0.471877039,4.26E-05,10.60992345,8.79E-07,0.080014056,0.029507207,2668.549299,0.089007219,3649.239932,8.671295297,-0.002137492,3195.176184,0.001972021,-2.99350817,1.740758538,-496.414641,0.001467188,0.034519758,0.024459861,4.02E-05,0.396361977,3325.077755,0.000525977,0.003392522,0.007297627,3713.771865,-3.956781769,0.859928429,0.010219657,0.002290186
2.24E-05,1.5416918,3.369476795,23.43065199,24.55611454,24.7321815,0.00347306,0.021527001,0.18713048,0.011868086,0.013535879,0.035604258,22.61246958,24.47295249,25.33844436,0.00260518,0.462159796,-9.29791069,-9.14901638,8.033945084,0.749418736,72.75911713,274.6476115,-19.80934525,-20.23454475,-1.646098256,23.16061043,222.6903105,0.039113228,23.06821713,0.00349538,0.015489131,0.192193761,0.002773701,0.010887379,35.25035346,23.29835094,7.4814744,0.089386381,85.46489269,-0.499577731,0.147097409,18.28952827,16.71632425,0.433780909,24.95810144,2.82E-05,10.77506351,44.94615952,29.73907152,53.34352826,6.155153275,0.803065836,0.753005445,0.59644264,3.914612293,4.10E-05,46.75457728,31.06825729,0.000153899,376,32.87082291,0.724731088,1.143903971,-0.147655264,19.54638481,3.085054874,0.30462271,0.002955619,3.799149275,5.52155304,1.895341516,122,1.23E-06,0.000125637,0.00020139,8.085894005,8.20E-07,0.056849945,0.014770142,2733.61969,0.081086565,3937.4172,13.25962926,-0.003039027,3188.093629,0.000777392,-2.997527252,1.68501699,-39.60771113,0.000860289,0.024466457,0.017095882,5.50E-05,0.46803996,3515.849192,0.00066282,0.006284697,0.007168327,4166.617784,-1.548655653,0.650774121,0.279092304,0.004798588
0.000167422,5.031139616,2.789898157,36.3944458,19.96719311,19.40140887,0.0040738,0.040508218,0.374356871,0.022204517,0.024834964,0.066613551,48.31657241,22.63600331,23.58704722,0.0037613,0.348662873,-15.08529854,17.04590607,18.41587639,1.056414366,90.06031036,121.5784666,-3.999624491,9.786224365,-1.922606111,78.64363748,81.85874384,0.705694978,19.27200265,0.004468119,0.029870742,0.068610743,0.378935874,0.207653135,53.2517814,40.55888111,-6.164253712,0.222375378,72.87472213,-6.329338074,0.078350402,25.47544943,25.16994371,0.001473308,31.76672772,7.04E-05,-12.002244,66.75964502,48.90237092,56.22448096,-8.543284416,0.785859287,0.781523824,0.499122858,3.188025475,9.61E-05,49.23803288,36.24656376,0.003413723,227,29.19551659,0.648487091,0.314224899,-0.263563037,27.43920135,2.941728115,0.181789488,0.005569656,5.338008404,7.064744949,1.866450429,49,2.01E-07,0.001838979,1.40E-06,9.719741448,0.001208527,0.094493905,0.028382376,2346.564661,0.109984289,3235.078909,6.662994221,-0.00104346,3288.971685,0.0014758,-2.995200757,2.116888046,-186.1071458,0.000998735,0.018256305,0.016184999,2.62E-05,0.361284912,3355.199286,0.000541088,0.004036428,0.007395334,3657.628082,7.360444686,0.764082015,0.022297037,-0.000596149
6.76E-05,2.302570592,4.803550243,47.4176487,15.56402165,13.97969847,0.011117326,0.056450845,0.48646507,0.033067382,0.03481872,0.099202146,51.18502073,13.19152593,13.31717532,0.00912844,1.413374135,-0.863533497,22.81940269,9.676428795,0.326283693,96.01968384,205.1479582,1.528806925,-6.742188454,-1.106034517,114.241754,174.6649732,0.252515025,6.724468128,0.011368183,0.068539327,0.149659812,0.021892302,0.016760759,63.93748754,53.84142297,-30.8229351,0.198618844,128.1395826,-3.775635958,0.088366084,13.52688465,13.72556269,0.005031478,67.17349454,0.00194232,-4.261762619,128.4807413,109.6957812,62.19253715,-3.909509182,0.989380658,1.32062757,1.079711199,6.303062439,0.000219291,38.31027246,32.06394448,0.000113858,246,26.76913261,0.812680364,0.783219874,0.159642279,15.98400307,2.156915665,0.177912384,0.002824731,3.46581459,4.366158009,2.456268311,95,0.000296093,0.030453709,1.25E-07,7.168313657,9.43E-07,0.148740353,0.01223307,4371.476901,0.122150961,4607.051853,6.78702289,-0.003008104,2154.123629,0.001274022,-2.995870117,2.120375156,-41.94505617,0.001172294,0.016704839,0.012326212,2.91E-05,0.33287555,4543.710846,0.000276825,0.001068238,0.009157383,1710.95901,5.935173796,0.300128043,-0.019883725,-0.001390662
0.001822631,49.34790546,4.556280136,141.7770976,15.12103917,15.45500745,0.026672771,0.17544205,1.539242491,0.093058148,0.112308367,0.279174445,145.8613288,8.993600345,10.39549551,0.004452836,0.570678431,15.47257042,-1.00460434,6.097293854,0.409882128,54.84607315,110.3047362,-5.283323288,-14.31094265,-1.479575634,43.5409287,101.0947913,0.510812085,10.3440413,0.006474158,0.02320552,0.199417129,0.012461355,0.032578733,125.7908099,94.04619178,0.847069085,0.25981462,56.04765488,-28.89636612,0.1226312,24.0488228,25.12275466,0.601907015,39.58831681,6.75E-05,-14.13385963,51.05614476,35.12111942,42.09394212,-35.66312027,0.98407042,0.745981336,0.800938606,4.511719704,0.000106327,58.46207076,39.70828221,1.74E-05,335,30.16197205,0.886574507,0.759999335,-0.313195914,22.74419022,3.084398985,0.243376076,0.002912505,4.115861416,6.204893589,2.084322691,94,0.000292015,0.260411126,0.002732324,8.259574593,1.14E-08,0.091932943,0.010047538,3618.765316,0.074854644,3867.308585,7.251318513,-0.003235716,2922.233929,0.00141306,-2.995792316,1.469992399,-280.9755984,0.001227129,0.024997422,0.022023225,4.56E-05,0.517951906,3933.022085,0.00051782,0.00335418,0.009765172,3725.122577,-6.637942995,0.550607562,-0.001862176,-0.001946102
3.62E-05,3.664921501,4.810455799,62.61104143,28.60653561,27.66128843,0.002118537,0.018880261,0.187371454,0.009233224,0.012302841,0.027699672,57.00319534,29.14371275,30.46085957,0.003547316,0.322816275,-69.11379242,16.38236237,16.40921402,1.311002135,82.00186157,329.8430654,-42.98906708,-19.08307076,-2.131871462,86.17788264,256.7138028,0.652056806,24.39926184,0.000995069,0.004685404,0.124100402,0.352233559,0.205875874,61.70884751,38.22745402,-32.43994522,0.239248142,68.02602599,-35.25767136,0.133176357,31.44099628,29.60592354,0.000439745,40.94769643,5.06E-05,-26.47481155,74.79978384,46.05388596,50.93864321,-27.05596542,1.249355912,0.994300365,1.712489367,8.30251503,9.44E-05,97.95250015,60.60595687,-1.61E-05,336,22.10915184,0.404770315,0.794500172,-0.078886516,39.24040985,3.289609671,0.131034076,0.000331242,5.563029766,4.818620682,2.371168137,81,1.76E-05,0.586462986,1.05E-05,9.727604422,5.44E-08,0.127470508,0.024733379,2487.943287,0.143841525,2900.60885,10.65957202,-0.002035268,2761.670989,0.002575846,-2.988764668,1.63572216,-521.6352534,0.000867558,0.013742431,0.015595048,7.18E-06,0.350642323,3529.365965,0.000459166,0.003170144,0.02127259,4131.927232,9.909302971,0.496209085,-0.009976336,1.56E-05
0.001261243,24.39077121,3.555559397,442.9286596,4.461981939,2.968332838,0.007631694,0.074410796,0.643000259,0.033486627,0.054018535,0.100459881,43.85205051,18.72142032,15.3397544,0.006651546,0.572540892,42.80558014,10.02883625,10.92257881,0.49950102,58.13363266,109.6325697,44.03835678,-18.9690609,-1.575472116,310.0165193,75.4345901,0.002267578,4.070732583,0.051823474,0.043627662,0.082417309,0.222644076,0.184241906,219.8472065,178.1109715,-20.19715691,0.091240667,54.00379718,-20.92604446,0.090939201,27.98779416,26.93214915,0.02814612,169.6829109,0.002653022,-0.100154892,324.2727986,262.5492283,76.04949878,0.700642824,1.017588973,1.066993356,0.644722044,4.054162502,0.000179265,64.72301683,49.55498863,2.60E-05,340,29.75939751,0.248564631,0.363392025,0.026915772,26.55571365,2.838667154,0.30097127,0.003700574,5.884673119,4.880386353,2.237238169,53,0.000314287,0.002831256,2.177688556,12.81071789,2.50E-08,0.066997984,0.006099553,2971.591772,0.054792222,3093.181805,4.489007929,-0.00132882,2561.46123,0.003498828,-2.984133194,2.046037674,-21.00503671,0.001596188,0.017880807,0.015335236,1.52E-05,0.275959224,3228.132624,0.000436033,0.003327805,0.007362546,3697.125556,-0.57591343,0.473824948,0.004071903,-0.001085408
7.29E-05,2.112315695,5.279164791,48.2104991,16.99950998,17.08356557,0.006173176,0.06707143,0.589917289,0.039424772,0.035614153,0.118274315,46.66751348,22.27607984,22.90655353,0.005103158,0.969218213,-14.75173283,32.88312531,8.623394966,0.687515318,73.8558197,217.9458161,-18.43347549,-23.08380699,-1.546277523,36.49940434,183.5914322,0.323961354,15.78518596,0.008442397,0.028768045,0.072876364,0.015410675,0.015069511,40.22590422,29.96436726,-24.83829308,0.316711694,41.12984897,-34.01765823,0.119562037,23.97634535,24.85911295,0.005418987,30.34037118,6.21E-05,-3.839315176,38.96187519,29.01312621,31.88810202,-8.56850338,1.057597995,1.42200458,0.780849636,5.957506657,4.04E-05,34.07502409,24.22162697,2.22E-05,337,26.30598068,0.618344367,0.465574026,-0.103670232,20.60583305,2.715174198,0.215574697,0.003655801,3.77721405,6.054644585,3.165804148,94,0.000585048,0.499357349,0.000565892,9.714152713,2.14E-08,0.117372076,0.014424576,3198.602764,0.095787425,3386.449924,9.494725106,-0.001255095,2664.978552,0.002543322,-2.990085875,1.478180528,-384.5002203,0.00085644,0.02225652,0.014176019,2.53E-05,0.404197574,3200.799933,0.000556968,0.004105004,0.00405391,3563.221599,4.639087031,0.593571365,0.003475593,0.005635084
0.000355738,4.772208539,5.457122803,161.0792475,13.80447078,8.38815832,0.027115532,0.075604919,0.694630261,0.041277589,0.041931526,0.123832767,216.3739885,8.41782513,11.28232818,0.016998239,0.880237086,3.293680906,21.80811119,10.06296253,0.704389334,110.599472,147.4836348,1.040396452,-16.44675446,-1.843964934,144.6282586,129.794867,0.121405638,1.916625152,0.08637567,0.082204547,0.043721672,0.066585593,0.053815786,305.4601677,249.0429283,4.146311283,0.165346622,428.2928096,3.862227917,0.129202455,18.78262248,15.9307021,0.159414217,271.0849959,0.000430928,2.598326683,137.559101,112.938144,281.2564688,-13.47422218,1.055783868,1.582595348,1.334473014,7.007204533,0.0002658,241.342688,181.7227921,-0.000146984,232,34.55302048,0.055484243,0.332966775,-0.024118649,25.25447655,3.370254755,0.195250362,0.005039303,5.198224068,5.266670227,2.065225124,35,6.03E-05,1.00E-05,0.136295658,9.763071248,1.44E-06,0.085526242,0.01936516,2956.518906,0.08477878,3885.474032,6.38960012,-0.001278887,2617.371124,0.001097797,-2.996702933,2.472692013,-82.42729494,0.00121533,0.019637257,0.015588638,1.80E-05,0.409844756,3536.679417,0.000460732,0.003165073,0.004929395,3610.965844,7.667700826,0.353383809,0.004593842,-0.002076015
9.75E-05,1.962883366,3.019322872,43.94003464,21.72492271,20.91794182,0.006333423,0.035411806,0.303557304,0.017283429,0.023302415,0.051850288,36.73070303,20.8523701,20.34252637,0.007155023,0.279176196,-39.01767349,-8.432156563,14.55810261,0.511201322,85.71863556,156.6798908,-34.24256516,-3.377655983,-2.574160337,28.77442877,138.0662974,0.056809476,23.87874275,0.00419617,0.022818726,0.174089074,0.029379629,0.026329262,56.78712534,44.80047278,-0.78634733,0.16142872,31.94999825,-11.98397446,0.175606847,23.02571412,23.3349088,0.004752851,25.25540446,7.01E-05,-15.63615799,38.21695076,30.30406463,79.00953733,-9.310344696,0.769667864,0.72997874,0.98199147,4.513667107,5.74E-05,39.9340548,30.9003941,0.000264229,209,7.253746033,-0.028074851,0.545356452,-0.348222524,36.28401184,2.843457699,0.188011214,0.002454925,6.146019936,6.538751602,2.442111969,63,0.002838887,0.005367317,4.34E-05,11.1556508,2.89E-06,0.084582694,0.03678884,1485.032242,0.083451094,2944.053528,7.759418779,-0.003105791,2400.727062,0.002912834,-2.986566196,2.030028343,-471.9584467,0.001334358,0.030461088,0.021066487,1.77E-05,0.529083192,2478.72522,0.000906556,0.011936095,0.004007923,3145.601317,3.737358915,0.664219558,0.005784769,-0.000426247
4.22E-05,0.910627661,3.162623167,27.0495571,24.41981444,24.96938244,0.011592742,0.039127616,0.39131821,0.014380321,0.018261665,0.043140964,115.718168,22.15805158,23.53147192,0.003416038,0.200789921,-12.94191456,-14.11457348,9.377574921,0.899864316,58.20299911,178.6807039,-13.58032322,11.44834518,-2.215965986,35.77839267,154.6848695,0.206254774,23.46442374,0.004360467,0.019036811,0.204349756,0.980926991,0.055473316,36.05487456,27.80802031,10.1352911,0.229525596,167.9613695,-17.93670273,0.269067258,25.21270239,23.25918173,0.000695377,80.02370242,0.000115443,-7.410841942,51.48508674,39.72062312,26.84648993,-26.58240318,0.971928239,1.719620109,1.058134794,4.501358032,0.000148213,55.50146249,41.75922051,-0.000121915,332,17.47420692,0.366759211,0.366961479,-0.007014374,24.99261284,2.986374855,0.532634974,0.004154172,4.140558243,3.868249178,2.951895952,60,1.21E-05,0.007858443,5.713848835,11.46891025,1.29E-07,0.055454111,0.035444651,2130.487529,0.075968688,3159.686917,11.0990307,-0.003100648,2967.414714,0.002808743,-2.98846618,1.893398404,-126.7371036,0.00305296,0.055410568,0.045912996,0.000126923,0.380718708,2931.609004,0.000513767,0.004362456,0.006506036,2982.29092,7.570913326,0.680794537,0.085022355,0.008945034
0.000833194,7.313989,4.834661961,95.57387421,2.845240615,4.39731929,0.021399195,0.261609784,2.267993779,0.187051087,,0.561153262,86.64767181,-0.498398273,-0.853048393,0.015289427,1.431698977,-7.144372463,12.61628628,9.606546402,1.217234254,188.086731,95.1894183,-21.08660316,-17.95404816,-1.579915285,78.09229205,85.10238212,0.042455368,0.071070972,0.031866754,0.10507164,0.06146742,0.025311766,0.042403873,237.5509552,173.7180455,6.987622261,0.095233276,532.7012719,0.070097521,0.094082564,7.90812587,9.053922937,0.10794352,245.4605726,0.001624272,4.328287125,337.281112,252.8520577,495.8206554,-24.14289093,1.055895209,1.896567106,0.703928292,5.044222355,0.00186479,568.1876194,432.1378682,0.001190423,176,5.327453136,0.398572952,0.522060752,-0.041339599,24.92056465,2.049666643,0.146340281,0.003077127,5.641952038,5.256407738,2.17829752,26,0.000180851,0.206523527,0.000215833,6.687146755,0.000128929,0.149610434,0.011743155,3887.867252,0.111959118,4209.135562,6.23136475,-0.00154959,2337.762706,0.002133715,-2.991878211,2.374255657,-17.71994778,0.000930544,0.02273763,0.013730679,4.56E-05,0.242540509,3635.947356,0.000342941,0.002156739,0.005690855,2472.473725,-0.432021903,0.291616887,0.013355869,-0.000117233
3.31E-05,0.842971734,2.180327892,20.16844166,27.24764165,26.32788556,0.002079862,0.014604484,0.128174631,0.007716789,0.008150767,0.023150367,25.38843904,29.71567935,29.36527941,0.003221589,0.256589678,-10.9083643,2.197716951,19.91373825,0.613023937,61.73091507,199.7526265,11.28123188,-6.443748951,-2.240167856,19.90791401,170.4451174,0.178549828,25.66689751,0.002741789,0.021889311,0.128625304,0.064136676,0.04114769,26.47608446,19.99754238,17.06498337,0.176972881,38.59018816,-13.97857761,0.1420421,28.62635589,28.10160855,0.001474022,31.5473687,5.46E-05,-12.18067265,32.51822719,24.65797232,26.29170112,-18.52592468,1.08722055,1.98417592,0.249042615,1.640015721,4.69E-05,51.63393419,37.90715604,0.000135537,287,28.9733181,0.457729071,0.437503994,-0.09024822,24.65167046,2.514210701,0.276913732,0.003396394,4.504909039,5.821856022,2.374933004,102,0.001170469,2.893323155,0.004350441,11.24455008,7.03E-07,0.077618154,0.030943491,2129.998945,0.093594353,3758.250469,7.105463318,-0.002091094,3397.438552,0.002337147,-2.991674299,1.819894433,-398.7738521,0.001463917,0.02293455,0.022224788,3.70E-05,0.374122024,3502.410979,0.00052109,0.003648394,0.009605514,3929.636682,-6.606447686,0.616398156,0.001705377,-0.001460903
